20380
8
1768	748	5510	9	0.28	25.85	1	0
1769	748	5513	9	0.22	25.88	1	0
1770	749	5507	9	0.5	26.09	1	0
1771	749	5558	9	0.5	26.09	1	0
1772	750	5501	9	1.04	26	1	0
1773	750	5505	9	0.79	26.04	1	0
1774	750	5507	9	0.51	25.93	1	0
1775	750	6168	9	0.47	26.11	1	0
1776	751	5493	9	0.57	25.91	1	0
1777	751	5501	9	0.55	25.98	1	0
1778	752	5495	9	0.24	26.18	1	0
1779	753	5490	9	0.09	25.71	1	0
1780	753	5492	9	0.37	26.12	1	0
1781	754	5496	9	0.26	26	1	0
1782	755	5565	9	0.23	26.04	1	0
1783	755	6170	9	0.25	25.86	1	0
1784	756	5559	9	0.35	25.93	1	0
1785	756	5560	9	0.09	25.71	1	0
1786	757	5563	9	0.51	25.93	1	0
1787	757	5568	9	0.51	25.93	1	0
1788	757	5570	9	0.49	26.02	1	0
1789	757	6655	9	0.48	25.95	1	0
1790	758	5556	9	0.38	25.91	1	0
1791	758	5566	9	0.2	26.09	1	0
1792	758	5567	9	0.3	26.09	1	0
1793	758	6656	9	0.41	25.89	1	0
1794	759	5567	9	0.49	26.02	1	0
1795	759	5568	9	0.47	26.11	1	0
1796	759	5571	9	0.53	26.07	1	0
1797	759	5573	9	0.5	26.09	1	0
1798	760	5570	9	0.38	25.91	1	0
1799	760	5585	9	0.38	25.91	1	0
1800	761	5573	9	0.36	26.02	1	0
1801	761	5579	9	0.56	26.05	1	0
1802	761	5584	9	0.26	26	1	0
1803	761	5585	9	0.46	26.04	1	0
1804	762	5580	9	0.3	26.09	1	0
1805	762	5584	9	0.29	25.97	1	0
1806	763	6171	9	0.43	26.06	1	0
1807	763	6172	9	0.26	26	1	0
1808	764	6172	9	0.3	26.09	1	0
1809	764	6173	9	0.6	24	1	0
1810	765	5578	9	0.16	25.95	1	0
1811	766	5548	9	0.49	26.02	1	0
1812	766	5571	9	0.56	26.05	1	0
1813	766	5574	9	0.53	26.07	1	0
1814	766	5578	9	0.55	25.98	1	0
1815	767	4462	9	0.25	23.81	1	0
1816	767	6636	9	0.32	24	1	0
1817	768	6174	9	0.24	24	1	0
1818	768	6175	9	0.15	23.68	1	0
1819	769	6176	9	0.29	23.84	1	0
1820	769	6178	9	0.24	24	1	0
1821	770	5587	9	0.09	25.71	1	0
1822	771	5496	9	0.4	26.09	1	0
1823	771	5595	9	0.31	25.83	1	0
1824	772	5595	9	0.4	26.09	1	0
1825	772	5596	9	0.18	25.71	1	0
1826	773	5588	9	0.39	26	1	0
1827	773	5590	9	0.49	26.02	1	0
1828	773	5594	9	0.52	26	1	0
1829	773	6651	9	0.34	26.15	1	0
1830	774	5489	9	0.71	25.98	1	0
1831	774	6653	9	0.28	25.85	1	0
1832	774	6654	9	0.54	25.92	1	0
1833	775	6179	9	0.42	25.98	1	0
1834	776	5600	9	0.26	26	1	0
1835	777	5590	9	0.8	25.95	1	0
1836	777	5592	9	0.95	26.03	1	0
1837	777	5599	9	0.69	26.04	1	0
1838	777	6652	9	0.42	25.98	1	0
1839	778	5581	9	0.47	26.11	1	0
1840	778	6180	9	0.25	25.86	1	0
1841	779	6177	9	0.74	24	1	0
1842	779	6181	9	0.73	23.93	1	0
1843	780	6181	9	0.36	24	1	0
1844	780	6182	9	0.2	24	1	0
1845	781	6183	9	0.62	24	1	0
1846	781	6184	9	0.47	26.11	1	0
1847	781	6650	9	0.86	26.06	1	0
1848	782	6184	9	0.69	26.04	1	0
1849	782	6185	9	0.72	26.02	1	0
1850	783	4331	9	1.3	26	1	0
1851	783	5607	9	0.96	25.95	1	0
1852	783	5610	9	0.93	25.95	1	0
1853	784	5606	9	0.47	26.11	1	0
1854	784	5609	9	1.01	26.01	1	0
1855	785	6186	9	0.1	24	1	0
1856	786	4466	9	0.09	25.71	1	0
1857	787	5599	9	0.54	25.92	1	0
1858	787	5601	9	0.45	25.96	1	0
1859	788	5602	9	0.3	26.09	1	0
1860	788	5603	9	0.44	25.88	1	0
1861	789	5613	9	0.42	25.98	1	0
1862	789	6187	9	0.8	25.95	1	0
1863	790	6454	9	0.22	25.88	1	0
1864	790	6648	9	0.43	26.06	1	0
1865	791	5499	9	0.31	25.83	1	0
1866	791	5503	9	0.23	26.04	1	0
1867	791	6169	9	0.51	25.93	1	0
1868	792	5503	9	0.09	25.71	1	0
1869	793	5476	9	0.13	26	1	0
1870	794	5473	9	0.27	26.13	1	0
1871	794	5476	9	0.22	25.88	1	0
1872	795	5482	9	0.23	26.04	1	0
1873	795	5499	9	0.76	26.06	1	0
1874	795	6995	9	0.59	26.03	1	0
1875	796	1385	9	0.85	26.02	1	0
1876	796	5479	9	0.72	26.02	1	0
1877	796	5489	9	1.31	26.03	1	0
1878	797	5488	9	0.1	26.09	1	0
1879	798	5468	9	0.7	32.06	1	0
1880	798	5487	9	0.66	31.94	1	0
1881	799	5480	9	0.99	31.94	1	0
1882	799	5486	9	1.03	32.02	1	0
1883	799	5487	9	1.16	31.93	1	0
1884	800	5469	9	1.91	32.01	1	0
1885	800	5486	9	1.72	31.95	1	0
1886	800	5614	9	1.49	32.04	1	0
1887	801	5469	9	0.51	31.88	1	0
1888	802	5467	9	0.61	32.11	1	0
1889	802	6649	9	0.67	31.9	1	0
1890	803	5463	9	0.46	32.09	1	0
1891	803	5465	9	0.57	31.96	1	0
1892	803	6188	9	0.23	32.09	1	0
1893	804	5464	9	1.72	31.95	1	0
1894	804	5621	9	0.84	31.9	1	0
1895	805	5617	9	2.07	32.01	1	0
1896	805	5621	9	0.57	31.96	1	0
1897	805	6189	9	0.93	32.07	1	0
1898	806	4298	9	0.96	32	1	0
1899	806	5620	9	0.43	31.85	1	0
1900	807	4298	9	1.21	31.98	1	0
1901	807	4303	9	2.44	31.97	1	0
1902	808	7393	9	0.34	31.88	1	0
1903	809	6333	9	0.04	18.46	1	0
1904	809	6859	9	0.1	18.18	1	0
1905	810	2947	9	0.11	12	1	0
1906	810	3555	9	0.09	12	1	0
1907	810	6332	9	0.06	12	1	0
1908	811	2890	9	0.06	12	1	0
1909	811	2941	9	0.05	12	1	0
1910	811	2950	9	0.08	12	1	0
1911	811	2951	9	0.04	12	1	0
1912	812	2938	9	0.04	12	1	0
1913	812	2953	9	0.04	12	1	0
1914	813	3519	9	0.09	12	1	0
1915	813	6331	9	0.12	12	1	0
1916	814	3513	9	0.06	12	1	0
1917	814	3530	9	0.05	12	1	0
1918	815	3526	9	0.04	12	1	0
1919	815	3529	9	0.04	12	1	0
1920	815	5719	9	0.03	12	1	0
1921	815	5721	9	0.04	12	1	0
1922	816	3545	9	0.03	12	1	0
1923	816	3547	9	0.05	12	1	0
1924	816	5720	9	0.04	12	1	0
1925	817	3552	9	0.14	17.87	1	0
1926	817	3560	9	0.09	18	1	0
1927	818	3552	9	0.13	12	1	0
1928	818	6860	9	0.01	12	1	0
1929	819	6190	9	0.21	18	1	0
1930	820	6191	9	0.16	18.11	1	0
1931	821	6192	9	0.09	18	1	0
1932	822	3322	9	0.57	18	1	0
1933	822	3325	9	0.59	17.97	1	0
1934	822	3326	9	0.49	18.04	1	0
1935	822	6193	9	0.44	17.96	1	0
1936	823	3328	9	0.14	17.87	1	0
1937	823	3331	9	0.17	17.89	1	0
1938	823	6191	9	0.16	18.11	1	0
1939	824	3331	9	0.2	17.91	1	0
1940	824	6190	9	0.36	18	1	0
1941	824	6194	9	0.34	18.05	1	0
1942	824	6785	9	0.18	18	1	0
1943	825	3326	9	0.28	18.06	1	0
1944	825	6194	9	0.32	17.94	1	0
1945	825	6834	9	0.37	18.05	1	0
1946	826	6195	9	0.28	18.06	1	0
1947	826	6777	9	0.47	17.96	1	0
1948	827	3492	9	1.02	18	1	0
1949	828	6196	9	1.01	17.98	1	0
1950	829	6197	9	0.17	23.72	1	0
1951	829	6198	9	0.2	24	1	0
1952	830	3465	9	0.75	18	1	0
1953	830	3469	9	0.33	18	1	0
1954	830	3472	9	0.69	18	1	0
1955	831	3472	9	0.44	17.96	1	0
1956	831	3475	9	0.11	17.84	1	0
1957	831	3477	9	0.27	18	1	0
1958	832	3485	9	0.12	18	1	0
1959	833	6202	9	0.06	18	1	0
1960	834	6200	9	0.08	17.78	1	0
1961	835	3482	9	0.11	17.84	1	0
1962	835	6206	9	0.29	17.94	1	0
1963	835	6207	9	0.24	18	1	0
1964	836	3480	9	0.1	18.18	1	0
1965	836	6207	9	0.27	18	1	0
1966	836	6208	9	0.26	17.93	1	0
1967	837	3485	9	0.25	18.07	1	0
1968	837	5716	9	0.03	18	1	0
1969	838	3491	9	0.11	17.84	1	0
1970	838	6340	9	0.22	18.08	1	0
1971	839	3489	9	0.22	18.08	1	0
1972	839	4846	9	0.48	18	1	0
1973	839	4849	9	0.22	18.08	1	0
1974	839	4851	9	0.52	18.03	1	0
1975	840	3494	9	0.23	17.92	1	0
1976	840	3498	9	0.22	18.08	1	0
1977	840	4846	9	0.26	17.93	1	0
1978	840	4848	9	0.21	18	1	0
1979	841	3496	9	0.13	18.14	1	0
1980	841	3498	9	0.34	18.05	1	0
1981	841	6209	9	0.22	18.08	1	0
1982	842	3502	9	0.13	18.14	1	0
1983	842	5723	9	0.17	17.89	1	0
1984	843	3534	9	0.12	18	1	0
1985	843	6210	9	0.18	18	1	0
1986	843	6627	9	0.13	18.14	1	0
1987	844	3505	9	0.18	18	1	0
1988	844	4831	9	0.16	18.11	1	0
1989	845	4829	9	0.15	18	1	0
1990	845	4834	9	0.3	18	1	0
1991	845	6211	9	0.36	18	1	0
1992	846	4838	9	0.2	17.91	1	0
1993	846	5726	9	0.17	17.89	1	0
1994	847	4838	9	0.28	18.06	1	0
1995	847	4842	9	0.33	18	1	0
1996	847	4845	9	0.23	17.92	1	0
1997	848	4839	9	0.16	18.11	1	0
1998	848	4843	9	0.11	17.84	1	0
1999	849	4845	9	0.21	18	1	0
2000	849	4858	9	0.19	18.1	1	0
2001	850	4853	9	0.36	18	1	0
2002	850	4856	9	0.41	17.96	1	0
2003	850	4863	9	0.39	18	1	0
2004	850	4864	9	0.5	17.96	1	0
2005	851	5001	9	0.1	18.18	1	0
2006	851	5725	9	0.17	17.89	1	0
2007	852	4881	9	0.35	17.95	1	0
2008	852	4978	9	0.49	18.04	1	0
2009	853	4863	9	0.53	17.97	1	0
2010	853	4881	9	0.26	17.93	1	0
2011	853	4883	9	0.25	18.07	1	0
2012	854	4883	9	0.41	17.96	1	0
2013	854	4886	9	0.42	18	1	0
2014	855	4842	9	0.26	17.93	1	0
2015	855	4865	9	0.31	18.06	1	0
2016	856	4877	9	0.07	18.26	1	0
2017	857	4753	9	0.1	18.18	1	0
2018	858	4755	9	0.06	18	1	0
2019	859	4737	9	0.12	18	1	0
2020	859	4740	9	0.35	17.95	1	0
2021	860	4733	9	0.18	18	1	0
2022	860	4736	9	0.16	18.11	1	0
2023	861	4736	9	0.24	18	1	0
2024	861	6212	9	0.16	18.11	1	0
2025	862	2888	9	0.08	17.78	1	0
2026	862	2931	9	0.1	18.18	1	0
2027	863	2905	9	0.1	18.18	1	0
2028	863	6213	9	0.11	17.84	1	0
2029	863	6339	9	0.06	18	1	0
2030	864	7323	9	0.19	18.1	1	0
2031	864	7324	9	0.22	18.08	1	0
2032	864	7325	9	0.13	18.14	1	0
2033	865	3539	9	0.18	18	1	0
2034	865	3569	9	0.17	17.89	1	0
2035	865	7302	9	0.14	17.87	1	0
2036	866	4729	9	0.25	18.07	1	0
2037	866	4730	9	0.26	17.93	1	0
2038	866	7311	9	0.26	17.93	1	0
2039	866	7312	9	0.24	18	1	0
2040	867	4740	9	0.41	17.96	1	0
2041	867	4743	9	0.1	18.18	1	0
2042	868	4744	9	0.56	17.97	1	0
2043	868	4745	9	0.53	17.97	1	0
2044	868	4747	9	0.47	17.96	1	0
2045	868	4751	9	0.43	18.04	1	0
2046	869	4747	9	0.38	17.95	1	0
2047	869	4748	9	0.13	18.14	1	0
2048	870	4716	9	0.09	18	1	0
2049	870	4720	9	0.47	17.96	1	0
2050	871	4704	9	0.07	18.26	1	0
2051	872	4662	9	0.25	18.07	1	0
2052	872	7303	9	0.24	18	1	0
2053	872	7306	9	0.22	18.08	1	0
2054	873	4721	9	0.31	18.06	1	0
2055	873	4722	9	0.27	18	1	0
2056	874	4708	9	0.24	18	1	0
2057	874	4710	9	0.25	18.07	1	0
2058	874	4711	9	0.26	17.93	1	0
2059	874	7307	9	0.25	18.07	1	0
2060	875	3602	9	0.27	18	1	0
2061	875	4660	9	0.36	18	1	0
2062	875	7305	9	0.14	17.87	1	0
2063	875	7306	9	0.25	18.07	1	0
2064	876	3602	9	0.13	18.14	1	0
2065	876	6216	9	0.13	18.14	1	0
2066	876	6611	9	0.12	18	1	0
2067	877	6436	9	0.25	18.07	1	0
2068	877	7308	9	0.24	18	1	0
2069	877	7310	9	0.11	17.84	1	0
2070	878	3573	9	0.18	18	1	0
2071	878	3574	9	0.19	18.1	1	0
2072	878	7322	9	0.5	17.96	1	0
2073	878	7326	9	0.5	17.96	1	0
2074	879	7319	9	0.08	17.78	1	0
2075	879	7320	9	0.24	18	1	0
2076	879	7321	9	0.27	18	1	0
2077	880	3598	9	0.12	18	1	0
2078	880	6217	9	0.08	17.78	1	0
2079	880	7327	9	0.36	18	1	0
2080	881	3590	9	0.24	18	1	0
2081	881	6218	9	0.17	17.89	1	0
2082	882	3561	9	0.11	17.84	1	0
2083	882	6219	9	0.24	18	1	0
2084	882	6328	9	0.17	17.89	1	0
2085	883	3559	9	0.14	17.87	1	0
2086	883	3560	9	0.28	18.06	1	0
2087	883	3562	9	0.23	17.92	1	0
2088	883	6881	9	0.24	18	1	0
2089	884	3575	9	0.19	18.1	1	0
2090	884	6219	9	0.4	18.05	1	0
2091	884	6220	9	0.37	18.05	1	0
2092	885	3577	9	0.28	18.06	1	0
2093	885	3581	9	0.19	18.1	1	0
2094	886	3325	9	0.28	18.06	1	0
2095	886	6587	9	0.37	18.05	1	0
2096	887	3585	9	0.09	18	1	0
2097	888	3583	9	0.07	18.26	1	0
2098	889	3582	9	0.14	17.87	1	0
2099	889	6221	9	0.14	17.87	1	0
2100	890	3620	9	0.12	18	1	0
2101	890	5713	9	0.19	18.1	1	0
2102	890	6222	9	0.16	18.11	1	0
2103	891	3616	9	0.12	18	1	0
2104	892	3612	9	0.4	18.05	1	0
2105	892	6610	9	0.09	18	1	0
2106	892	7327	9	0.3	18	1	0
2107	893	3612	9	0.24	18	1	0
2108	893	3643	9	0.27	18	1	0
2109	893	3649	9	0.26	17.93	1	0
2110	893	3650	9	0.24	18	1	0
2111	894	3617	9	0.25	18.07	1	0
2112	894	3633	9	0.33	18	1	0
2113	894	3641	9	0.25	18.07	1	0
2114	894	3643	9	0.29	17.94	1	0
2115	895	3625	9	0.5	17.96	1	0
2116	895	5715	9	0.07	18.26	1	0
2117	896	2625	9	0.2	17.91	1	0
2118	896	6223	9	0.15	18	1	0
2119	897	3628	9	0.27	18	1	0
2120	897	3631	9	0.17	17.89	1	0
2121	898	3628	9	0.78	18	1	0
2122	898	3635	9	0.19	18.1	1	0
2123	899	7328	9	0.14	17.87	1	0
2124	899	7329	9	0.09	18	1	0
2125	900	3639	9	0.1	18.18	1	0
2126	900	3641	9	0.4	18.05	1	0
2127	900	7331	9	0.32	17.94	1	0
2128	901	3647	9	0.09	18	1	0
2129	901	3649	9	0.41	17.96	1	0
2130	901	7331	9	0.3	18	1	0
2131	902	3661	9	0.18	18	1	0
2132	902	7330	9	0.09	18	1	0
2133	903	3657	9	0.11	17.84	1	0
2134	903	6224	9	0.09	18	1	0
2135	904	3608	9	0.28	18.06	1	0
2136	904	3650	9	0.3	18	1	0
2137	904	3651	9	0.24	18	1	0
2138	904	6225	9	0.1	18.18	1	0
2139	905	3606	9	0.27	18	1	0
2140	905	3654	9	0.28	18.06	1	0
2141	905	3655	9	0.2	17.91	1	0
2142	905	7316	9	0.24	18	1	0
2143	906	3666	9	0.25	18.07	1	0
2144	906	7316	9	0.23	17.92	1	0
2145	906	7317	9	0.23	17.92	1	0
2146	906	7318	9	0.27	18	1	0
2147	907	6612	9	0.27	18	1	0
2148	907	6613	9	0.12	18	1	0
2149	908	3669	9	0.14	17.87	1	0
2150	909	7305	9	0.25	18.07	1	0
2151	909	7313	9	0.27	18	1	0
2152	909	7314	9	0.25	18.07	1	0
2153	909	7315	9	0.23	17.92	1	0
2154	910	3672	9	0.13	18.14	1	0
2155	910	6442	9	0.19	18.1	1	0
2156	911	6226	9	0.08	17.78	1	0
2157	911	6227	9	0.09	18	1	0
2158	911	6447	9	0.09	18	1	0
2159	912	4649	9	0.27	18	1	0
2160	912	4654	9	0.39	18	1	0
2161	912	6228	9	0.13	18.14	1	0
2162	913	4659	9	0.09	18	1	0
2163	913	4666	9	0.21	18	1	0
2164	914	4652	9	0.38	17.95	1	0
2165	914	4667	9	0.27	18	1	0
2166	915	4637	9	0.37	18.05	1	0
2167	915	5966	9	0.36	18	1	0
2168	916	4667	9	0.31	18.06	1	0
2169	916	4668	9	0.31	23.85	1	0
2170	916	4670	9	0.4	18.05	1	0
2171	917	4670	9	0.52	24	1	0
2172	917	4671	9	0.47	23.9	1	0
2173	917	4673	9	0.48	24	1	0
2174	918	3462	9	0.71	23.93	1	0
2175	918	3466	9	0.55	23.91	1	0
2176	918	3467	9	0.69	23.93	1	0
2177	918	3469	9	0.47	23.9	1	0
2178	919	3467	9	0.32	24	1	0
2179	919	3473	9	0.3	24	1	0
2180	920	3473	9	0.3	18	1	0
2181	920	6344	9	0.37	18.05	1	0
2182	920	6586	9	0.51	18	1	0
2183	921	5988	9	0.51	18	1	0
2184	921	6204	9	0.16	18.11	1	0
2185	921	6206	9	0.49	18.04	1	0
2186	921	6229	9	0.3	18	1	0
2187	922	5002	9	0.33	23.86	1	0
2188	922	5007	9	0.34	24	1	0
2189	922	5009	9	0.16	24	1	0
2190	923	4988	9	0.53	23.91	1	0
2191	923	7372	9	0.09	23.48	1	0
2192	924	4979	9	0.18	24	1	0
2193	924	6230	9	0.32	24	1	0
2194	925	4958	9	0.21	23.77	1	0
2195	925	4976	9	0.43	23.89	1	0
2196	925	4978	9	0.38	24	1	0
2197	926	4896	9	0.53	23.91	1	0
2198	926	4956	9	0.19	23.75	1	0
2199	926	4958	9	0.4	24	1	0
2200	927	4933	9	0.35	23.86	1	0
2201	927	4951	9	0.29	23.84	1	0
2202	927	4955	9	0.39	23.88	1	0
2203	928	4929	9	0.11	23.57	1	0
2204	928	4930	9	0.13	23.64	1	0
2205	929	4949	9	0.41	23.88	1	0
2206	929	4952	9	0.54	24	1	0
2207	929	4954	9	0.63	23.92	1	0
2208	930	4946	9	0.33	23.86	1	0
2209	930	6231	9	0.12	24	1	0
2210	931	4919	9	0.24	24	1	0
2211	931	4946	9	0.18	24	1	0
2212	932	4914	9	0.16	24	1	0
2213	933	4917	9	0.15	23.68	1	0
2214	933	4920	9	0.7	24	1	0
2215	934	4922	9	0.31	23.85	1	0
2216	934	4932	9	0.36	24	1	0
2217	934	4933	9	0.4	24	1	0
2218	935	4915	9	0.32	24	1	0
2219	935	4932	9	0.45	23.89	1	0
2220	935	6239	9	0.37	23.87	1	0
2221	936	4887	9	0.37	23.87	1	0
2222	936	4923	9	0.26	24	1	0
2223	936	4926	9	0.29	23.84	1	0
2224	937	4889	9	0.21	23.77	1	0
2225	937	4890	9	0.26	24	1	0
2226	937	4891	9	0.25	23.81	1	0
2227	937	4893	9	0.42	24	1	0
2228	938	4899	9	0.13	23.64	1	0
2229	939	4870	9	0.12	24	1	0
2230	940	4758	9	0.26	24	1	0
2231	940	4759	9	0.51	23.91	1	0
2232	940	6234	9	0.26	24	1	0
2233	941	4761	9	0.4	24	1	0
2234	941	6234	9	0.23	23.79	1	0
2235	941	6235	9	0.27	23.82	1	0
2236	942	4897	9	0.35	23.86	1	0
2237	942	6236	9	0.24	24	1	0
2238	942	6237	9	0.25	23.81	1	0
2239	943	6233	9	0.18	24	1	0
2240	943	6239	9	0.48	24	1	0
2241	944	4904	9	0.1	24	1	0
2242	945	4953	9	0.26	24	1	0
2243	945	4955	9	0.37	23.87	1	0
2244	946	4962	9	0.09	23.48	1	0
2245	947	4964	9	0.32	24	1	0
2246	947	4966	9	0.17	23.72	1	0
2247	947	4968	9	0.25	23.81	1	0
2248	948	4961	9	0.27	23.82	1	0
2249	948	4975	9	0.52	24	1	0
2250	948	6230	9	0.26	24	1	0
2251	949	4751	9	0.53	23.91	1	0
2252	949	4760	9	0.49	23.9	1	0
2253	949	4771	9	0.5	24	1	0
2254	949	4773	9	0.47	23.9	1	0
2255	950	4775	9	0.13	23.64	1	0
2256	950	4782	9	0.37	23.87	1	0
2257	951	4778	9	0.5	24	1	0
2258	951	4782	9	0.28	24	1	0
2259	951	4784	9	0.5	24	1	0
2260	952	4809	9	0.3	24	1	0
2261	952	4812	9	0.25	23.81	1	0
2262	953	4798	9	0.32	24	1	0
2263	953	4805	9	0.21	23.77	1	0
2264	953	4809	9	0.3	24	1	0
2265	954	4802	9	0.11	23.57	1	0
2266	955	4763	9	0.28	24	1	0
2267	955	4768	9	0.33	23.86	1	0
2268	955	4769	9	0.25	23.81	1	0
2269	955	6628	9	0.16	24	1	0
2270	956	4692	9	0.24	24	1	0
2271	956	4765	9	0.27	23.82	1	0
2272	956	4766	9	0.24	24	1	0
2273	956	4768	9	0.27	23.82	1	0
2274	957	6949	9	0.12	18	1	0
2275	957	6992	9	0.15	18	1	0
2276	958	4691	9	0.13	18.14	1	0
2277	959	4788	9	0.16	18.11	1	0
2278	960	4793	9	0.11	17.84	1	0
2279	961	4795	9	0.3	24	1	0
2280	961	4796	9	0.09	23.48	1	0
2281	961	4800	9	0.29	23.84	1	0
2282	962	4793	9	0.25	23.81	1	0
2283	962	4795	9	0.25	23.81	1	0
2284	963	4791	9	0.47	23.9	1	0
2285	963	4803	9	0.23	23.79	1	0
2286	963	4805	9	0.29	23.84	1	0
2287	964	4700	9	0.28	24	1	0
2288	964	4790	9	0.33	23.86	1	0
2289	964	4803	9	0.29	23.84	1	0
2290	965	4788	9	0.2	24	1	0
2291	966	4700	9	0.34	24	1	0
2292	966	6240	9	0.19	23.75	1	0
2293	966	6631	9	0.64	24	1	0
2294	967	6241	9	0.09	23.48	1	0
2295	968	5974	9	0.14	24	1	0
2296	968	6242	9	0.11	23.57	1	0
2297	969	6243	9	0.16	24	1	0
2298	970	5977	9	0.11	23.57	1	0
2299	970	6630	9	0.26	24	1	0
2300	971	4668	9	0.5	24	1	0
2301	971	4674	9	0.49	23.9	1	0
2302	972	4676	9	0.14	24	1	0
2303	972	4677	9	0.26	24	1	0
2304	972	4678	9	0.36	24	1	0
2305	972	4680	9	0.29	23.84	1	0
2306	973	4680	9	0.28	24	1	0
2307	973	4681	9	0.12	24	1	0
2308	973	4689	9	0.3	24	1	0
2309	973	4691	9	0.38	24	1	0
2310	974	4683	9	0.25	23.81	1	0
2311	974	4684	9	0.38	24	1	0
2312	974	4686	9	0.28	24	1	0
2313	974	4688	9	0.12	24	1	0
2314	975	4774	9	0.45	23.89	1	0
2315	975	4780	9	0.48	24	1	0
2316	976	6244	9	0.36	24	1	0
2317	976	6245	9	0.35	23.86	1	0
2318	977	4777	9	0.7	24	1	0
2319	977	6640	9	0.35	23.86	1	0
2320	978	4934	9	0.26	26	1	0
2321	978	5167	9	0.49	26.02	1	0
2322	979	4936	9	0.45	25.96	1	0
2323	979	4947	9	0.54	25.92	1	0
2324	979	6246	9	0.57	25.91	1	0
2325	980	4938	9	0.32	25.95	1	0
2326	980	4947	9	0.3	26.09	1	0
2327	980	4950	9	0.26	26	1	0
2328	981	4941	9	0.28	25.85	1	0
2329	981	4945	9	0.27	26.13	1	0
2330	981	4950	9	0.25	25.86	1	0
2331	982	4944	9	0.2	26.09	1	0
2332	983	5139	9	0.23	26.04	1	0
2333	983	5144	9	0.28	25.85	1	0
2334	983	5153	9	0.26	26	1	0
2335	983	6247	9	0.23	26.04	1	0
2336	984	4941	9	0.28	25.85	1	0
2337	984	5142	9	0.25	25.86	1	0
2338	984	5146	9	0.25	25.86	1	0
2339	984	6248	9	0.22	25.88	1	0
2340	985	5148	9	0.24	26.18	1	0
2341	985	5151	9	0.26	26	1	0
2342	985	6249	9	0.24	26.18	1	0
2343	985	6641	9	0.25	25.86	1	0
2344	986	4936	9	0.3	26.09	1	0
2345	986	6250	9	0.28	25.85	1	0
2346	987	5156	9	0.16	25.95	1	0
2347	988	5120	9	0.28	25.85	1	0
2348	989	5107	9	0.23	26.04	1	0
2349	990	5119	9	0.23	26.04	1	0
2350	990	5124	9	0.25	25.86	1	0
2351	991	6251	9	0.14	26.25	1	0
2352	991	6252	9	0.18	25.71	1	0
2353	992	4913	9	1.11	26.02	1	0
2354	992	5136	9	1.02	26.04	1	0
2355	992	5159	9	0.37	26.12	1	0
2356	993	5126	9	0.13	26	1	0
2357	994	5129	9	0.27	26.13	1	0
2358	994	6253	9	0.45	25.96	1	0
2359	995	5127	9	0.33	26.05	1	0
2360	995	5132	9	0.38	25.91	1	0
2361	996	4908	9	0.5	26.09	1	0
2362	996	4913	9	0.32	25.95	1	0
2363	996	6246	9	0.46	26.04	1	0
2364	997	4910	9	0.13	26	1	0
2365	998	5162	9	0.91	26	1	0
2366	998	5188	9	0.6	26.09	1	0
2367	998	5190	9	0.5	26.09	1	0
2368	999	5169	9	1.52	25.98	1	0
2369	999	6254	9	1.94	25.98	1	0
2370	999	6642	9	1.74	25.97	1	0
2371	1000	4817	9	0.26	24	1	0
2372	1000	4819	9	0.19	23.75	1	0
2373	1001	4819	9	0.36	24	1	0
2374	1001	6255	9	0.25	23.81	1	0
2375	1002	5178	9	0.34	26.15	1	0
2376	1002	5186	9	0.28	25.85	1	0
2377	1003	2830	9	0.51	25.93	1	0
2378	1003	6666	9	0.72	26.02	1	0
2379	1004	5187	9	0.12	25.71	1	0
2380	1005	5182	9	0.51	25.93	1	0
2381	1005	5184	9	0.3	26.09	1	0
2382	1006	6256	9	0.16	24	1	0
2383	1007	4822	9	0.23	23.79	1	0
2384	1007	4827	9	0.23	23.79	1	0
2385	1008	4823	9	0.13	23.64	1	0
2386	1008	4824	9	0.15	23.68	1	0
2387	1009	4814	9	0.17	23.72	1	0
2388	1009	4817	9	0.55	23.91	1	0
2389	1010	4815	9	0.41	23.88	1	0
2390	1010	4816	9	0.55	23.91	1	0
2391	1011	6255	9	0.23	23.79	1	0
2392	1011	6258	9	0.51	23.91	1	0
2393	1012	5170	9	0.5	26.09	1	0
2394	1012	5173	9	0.25	25.86	1	0
2395	1012	6259	9	0.19	25.91	1	0
2396	1013	5175	9	0.21	26.25	1	0
2397	1013	5177	9	0.27	26.13	1	0
2398	1013	6260	9	0.5	26.09	1	0
2399	1014	5174	9	0.5	26.09	1	0
2400	1014	5178	9	0.58	25.97	1	0
2401	1015	5168	9	0.2	26.09	1	0
2402	1015	5171	9	0.21	26.25	1	0
2403	1016	5180	9	0.28	25.85	1	0
2404	1016	5195	9	0.23	26.04	1	0
2405	1017	5203	9	0.32	25.95	1	0
2406	1017	6261	9	0.51	25.93	1	0
2407	1018	5207	9	0.31	25.83	1	0
2408	1018	6262	9	0.76	26.06	1	0
2409	1018	6644	9	0.42	25.98	1	0
2410	1019	5208	9	0.46	26.04	1	0
2411	1019	6262	9	0.47	26.11	1	0
2412	1020	6732	9	0.16	25.95	1	0
2413	1021	5266	9	0.49	26.02	1	0
2414	1021	5285	9	0.77	25.96	1	0
2415	1021	6263	9	0.71	25.98	1	0
2416	1022	5264	9	0.06	25.71	1	0
2417	1023	5258	9	0.43	26.06	1	0
2418	1023	5261	9	0.08	26.67	1	0
2419	1024	5258	9	0.23	26.04	1	0
2420	1025	2833	9	0.32	25.95	1	0
